dest_tenant,source_tenant,purchase_issue_id,invoice_id,invoice_no,pr_type,invoice_tenant,is_invoice_tenant_same,purchase_issue_status
th401,th224,797196,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797197,921263,DR0401-25A000016,REGULAR,,False,DISPATCH_READY
th401,th224,797199,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797198,921263,DR0401-25A000016,REGULAR,,False,DISPATCH_READY
th401,th224,797202,921263,DR0401-25A000016,REGULAR,,False,DISPATCH_READY
th401,th224,797200,921263,DR0401-25A000016,REGULAR,,False,DISPATCH_READY
th401,th224,797201,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797203,921263,DR0401-25A000016,REGULAR,,False,DISPATCH_READY
th401,th224,797204,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797205,847281,P0401-25A0000085,REGULAR,,False,DISPATCH_READY
th401,th224,797207,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797206,921263,DR0401-25A000016,REGULAR,,False,DISPATCH_READY
th401,th224,797208,921263,DR0401-25A000016,REGULAR,,False,DISPATCH_READY
th401,th224,797210,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797209,921263,DR0401-25A000016,REGULAR,,False,DISPATCH_READY
th401,th224,797211,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797212,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797213,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797215,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797214,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797217,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797216,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797218,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797219,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797220,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797221,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797222,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797223,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797227,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797225,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797224,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797226,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797228,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797229,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797231,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797235,921263,DR0401-25A000016,REGULAR,,False,DISPATCH_READY
th401,th224,797233,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797232,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797234,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797236,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797237,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797238,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797239,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797240,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797241,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797242,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797243,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797244,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797245,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797247,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797246,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797250,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797248,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797249,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797251,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797252,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797253,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797254,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797255,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797258,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797257,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797256,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797259,921263,DR0401-25A000016,REGULAR,,False,DISPATCH_READY
th401,th224,797260,921263,DR0401-25A000016,REGULAR,,False,DISPATCH_READY
th401,th224,797261,921263,DR0401-25A000016,REGULAR,,False,DISPATCH_READY
th401,th224,797262,921263,DR0401-25A000016,REGULAR,,False,DISPATCH_READY
th401,th224,797263,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797265,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797267,921263,DR0401-25A000016,REGULAR,,False,DISPATCH_READY
th401,th224,797264,921263,DR0401-25A000016,REGULAR,,False,DISPATCH_READY
th401,th224,797266,921263,DR0401-25A000016,REGULAR,,False,DISPATCH_READY
th401,th224,797268,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797269,921263,DR0401-25A000016,REGULAR,,False,DISPATCH_READY
th401,th224,797270,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797271,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797273,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797272,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797275,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797274,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797276,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797277,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797278,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797279,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797281,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797280,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797282,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797283,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797284,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797285,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797286,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797287,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797288,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797289,921263,DR0401-25A000016,REGULAR,,False,DISPATCH_READY
th401,th224,797291,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797290,921263,DR0401-25A000016,REGULAR,,False,DISPATCH_READY
th401,th224,797292,921263,DR0401-25A000016,REGULAR,,False,DISPATCH_READY
th401,th224,797293,921263,DR0401-25A000016,REGULAR,,False,DISPATCH_READY
th401,th224,797295,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797294,921263,DR0401-25A000016,REGULAR,,False,DISPATCH_READY
th401,th224,797296,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797297,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797298,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797299,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797300,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797301,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797302,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797303,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797305,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797304,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797306,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797307,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797309,921263,DR0401-25A000016,REGULAR,,False,DISPATCH_READY
th401,th224,797308,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797311,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797310,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797312,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797313,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797314,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797315,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797317,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797316,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797319,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797320,921263,DR0401-25A000016,REGULAR,,False,DISPATCH_READY
th401,th224,797321,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797323,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797324,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797326,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797325,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797327,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797328,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797329,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797330,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797332,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797331,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797334,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797333,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797336,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797335,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797337,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797338,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797340,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797339,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797342,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797341,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797343,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797344,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797345,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797346,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797347,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797348,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797350,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797349,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797352,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797351,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797354,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th401,th224,797353,924411,DR0401-25A000017,REGULAR,,False,DISPATCH_READY
th205,th224,797357,851621,DR0205-25A000028,REGULAR,,False,DISPATCH_READY
th205,th224,797358,851621,DR0205-25A000028,REGULAR,,False,DISPATCH_READY
th205,th224,797356,853428,P0205-25A0000023,REGULAR,,False,DISPATCH_READY
th205,th224,797355,853428,P0205-25A0000023,REGULAR,,False,DISPATCH_READY
th205,th224,797359,851621,DR0205-25A000028,REGULAR,,False,DISPATCH_READY
th205,th224,797361,853428,P0205-25A0000023,REGULAR,,False,DISPATCH_READY
th205,th224,797363,851621,DR0205-25A000028,REGULAR,,False,DISPATCH_READY
th205,th224,797365,851621,DR0205-25A000028,REGULAR,,False,READY_FOR_RACKING
th407,th224,797409,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797411,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797415,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797417,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797416,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797419,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797420,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797421,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797422,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797423,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797424,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797425,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797426,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797427,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797428,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797429,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797430,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797431,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797432,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797434,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797433,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797435,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797436,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797438,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797439,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797440,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797441,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797446,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797445,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797448,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797449,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797450,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797451,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797452,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797453,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797455,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797459,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797457,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797461,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797463,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797468,851727,PD0407-25A000553,REGULAR,,False,READY_FOR_RACKING
th407,th224,797466,851727,PD0407-25A000553,REGULAR,,False,READY_FOR_RACKING
th407,th224,797470,851727,PD0407-25A000553,REGULAR,,False,READY_FOR_RACKING
th407,th224,797475,851727,PD0407-25A000553,REGULAR,,False,READY_FOR_RACKING
th407,th224,797477,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797473,851727,PD0407-25A000553,REGULAR,,False,READY_FOR_RACKING
th407,th224,797481,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797479,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797485,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797483,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797488,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797489,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797491,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797493,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797497,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797495,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797499,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797502,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797504,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797507,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797506,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797510,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797508,921358,DR0407-25A000012,REGULAR,,False,DISPATCH_READY
th407,th224,797512,851727,PD0407-25A000553,REGULAR,,False,READY_FOR_RACKING
th407,th224,797511,851728,PD0407-25A000555,REGULAR,,False,READY_FOR_RACKING
th407,th224,797513,851727,PD0407-25A000553,REGULAR,,False,READY_FOR_RACKING
th407,th224,797516,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797514,851728,PD0407-25A000555,REGULAR,,False,DISPATCH_READY
th407,th224,797515,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th408,th224,797518,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th408,th224,797517,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th407,th224,797519,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th408,th224,797520,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th407,th224,797522,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th407,th224,797525,851727,PD0407-25A000553,REGULAR,,False,DISPATCH_READY
th408,th224,797524,923787,DR0408-25A000090,REGULAR,,False,DISPATCH_READY
th408,th224,797523,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th408,th224,797526,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th408,th224,797527,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th408,th224,797528,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th408,th224,797530,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th408,th224,797532,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th408,th224,797533,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th407,th224,797531,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797534,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th408,th224,797535,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th407,th224,797536,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th408,th224,797537,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th407,th224,797538,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th408,th224,797541,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th408,th224,797542,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th408,th224,797539,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th407,th224,797543,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th408,th224,797544,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th408,th224,797546,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th407,th224,797545,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th408,th224,797547,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th407,th224,797551,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th408,th224,797550,923786,DR0408-25A000089,REGULAR,,False,DISPATCH_READY
th407,th224,797549,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797552,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797553,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797555,921359,P0407-25A0000073,REGULAR,,False,DISPATCH_READY
th407,th224,797554,921359,P0407-25A0000073,REGULAR,,False,DISPATCH_READY
th407,th224,797556,921359,P0407-25A0000073,REGULAR,,False,DISPATCH_READY
th407,th224,797558,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797560,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797559,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797563,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797564,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797565,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797567,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797568,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797570,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797573,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797571,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797575,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797576,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797577,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797578,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797580,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797581,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797584,921359,P0407-25A0000073,REGULAR,,False,DISPATCH_READY
th407,th224,797582,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797587,921359,P0407-25A0000073,REGULAR,,False,DISPATCH_READY
th407,th224,797586,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797589,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797591,921359,P0407-25A0000073,REGULAR,,False,DISPATCH_READY
th407,th224,797595,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797596,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797593,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th407,th224,797599,921359,P0407-25A0000073,REGULAR,,False,DISPATCH_READY
th407,th224,797600,921360,DR0407-25A000013,REGULAR,,False,DISPATCH_READY
th425,th224,797657,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797660,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797659,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797663,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797662,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797664,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797667,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797666,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797668,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797670,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797669,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797671,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797672,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797673,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797674,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797675,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797676,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797677,922687,P0425-25A0000038,REGULAR,,False,DISPATCH_READY
th425,th224,797681,922688,DR0425-25A000069,REGULAR,,False,DISPATCH_READY
th425,th224,797684,922688,DR0425-25A000069,REGULAR,,False,DISPATCH_READY
th425,th224,797683,922688,DR0425-25A000069,REGULAR,,False,DISPATCH_READY
th425,th224,797686,922688,DR0425-25A000069,REGULAR,,False,DISPATCH_READY
th425,th224,797687,922688,DR0425-25A000069,REGULAR,,False,DISPATCH_READY
th425,th224,797689,922688,DR0425-25A000069,REGULAR,,False,DISPATCH_READY
th425,th224,797692,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797690,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797691,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797693,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797696,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797695,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797698,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797701,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797699,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797700,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797702,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797703,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797705,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797706,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797709,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797708,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
th425,th224,797710,922688,DR0425-25A000069,REGULAR,,False,READY_FOR_RACKING
